record_1_id,record_2_id,similarity_score,hire_date_diff_days,recommended_action
GT-003349,AC-001524,100.0,859,VERIFY_HIRE_DATE
GT-009022,AC-001540,100.0,1133,VERIFY_HIRE_DATE
GT-008649,AC-001549,100.0,212,VERIFY_HIRE_DATE
GT-004256,AC-001578,100.0,2316,VERIFY_HIRE_DATE
GT-000583,AC-001579,100.0,836,VERIFY_HIRE_DATE
GT-009547,AC-001590,100.0,2228,VERIFY_HIRE_DATE
GT-002857,AC-001631,100.0,69,VERIFY_HIRE_DATE
GT-007811,AC-001647,82.4,2174,MANUAL_REVIEW
GT-004352,AC-001650,100.0,1061,VERIFY_HIRE_DATE
GT-007845,AC-001660,100.0,985,VERIFY_HIRE_DATE
GT-006956,AC-001671,91.7,2721,VERIFY_HIRE_DATE
GT-013270,AC-001673,100.0,1655,VERIFY_HIRE_DATE
GT-012810,AC-001690,100.0,1010,VERIFY_HIRE_DATE
GT-004723,AC-001713,92.3,302,VERIFY_HIRE_DATE
GT-012324,AC-001725,100.0,2659,VERIFY_HIRE_DATE
GT-004814,AC-001761,100.0,309,VERIFY_HIRE_DATE
GT-002630,AC-001762,100.0,1628,VERIFY_HIRE_DATE
GT-005847,AC-001772,100.0,555,VERIFY_HIRE_DATE
GT-011904,AC-001783,100.0,798,VERIFY_HIRE_DATE
GT-003474,AC-001794,100.0,1240,VERIFY_HIRE_DATE
GT-002739,AC-001797,100.0,430,VERIFY_HIRE_DATE
GT-001206,AC-001798,100.0,296,VERIFY_HIRE_DATE
GT-000026,AC-001803,100.0,1631,VERIFY_HIRE_DATE
GT-009007,AC-001806,100.0,1501,VERIFY_HIRE_DATE
GT-004777,AC-001808,100.0,2492,VERIFY_HIRE_DATE
GT-000344,AC-001815,100.0,2668,VERIFY_HIRE_DATE
GT-010565,AC-001827,100.0,1249,VERIFY_HIRE_DATE
GT-005887,AC-001834,100.0,1201,VERIFY_HIRE_DATE
GT-010973,AC-001843,100.0,240,VERIFY_HIRE_DATE
GT-005099,AC-001847,100.0,2224,VERIFY_HIRE_DATE
GT-000112,AC-001861,90.9,435,VERIFY_HIRE_DATE
GT-006232,AC-001877,100.0,527,VERIFY_HIRE_DATE
GT-007252,AC-001887,100.0,82,VERIFY_HIRE_DATE
GT-004916,AC-001901,92.3,644,VERIFY_HIRE_DATE
GT-000293,AC-001918,100.0,3058,VERIFY_HIRE_DATE
GT-000461,AC-001956,100.0,2072,VERIFY_HIRE_DATE
GT-008672,AC-001960,100.0,797,VERIFY_HIRE_DATE
GT-001860,AC-001961,100.0,1268,VERIFY_HIRE_DATE
GT-000713,AC-001962,100.0,2148,VERIFY_HIRE_DATE
GT-002447,AC-001973,100.0,2433,VERIFY_HIRE_DATE
GT-002490,AC-001979,100.0,2387,VERIFY_HIRE_DATE
GT-011128,AC-001994,100.0,233,VERIFY_HIRE_DATE
GT-001749,AC-002016,85.7,1299,MANUAL_REVIEW
GT-003106,AC-002021,100.0,448,VERIFY_HIRE_DATE
GT-003435,AC-002038,100.0,2498,VERIFY_HIRE_DATE
GT-004242,AC-002049,100.0,997,VERIFY_HIRE_DATE
GT-005639,AC-002062,100.0,1043,VERIFY_HIRE_DATE
GT-005227,AC-002111,100.0,1690,VERIFY_HIRE_DATE
GT-000323,AC-002115,100.0,771,VERIFY_HIRE_DATE
GT-001170,AC-002117,92.9,594,VERIFY_HIRE_DATE
GT-002302,AC-002127,100.0,655,VERIFY_HIRE_DATE
GT-004216,AC-002131,100.0,1664,VERIFY_HIRE_DATE
GT-003595,AC-002133,100.0,1114,VERIFY_HIRE_DATE
GT-008017,AC-002138,100.0,1906,VERIFY_HIRE_DATE
GT-001671,AC-002146,100.0,519,VERIFY_HIRE_DATE
GT-003127,AC-002168,100.0,1579,VERIFY_HIRE_DATE
GT-009012,AC-002172,100.0,365,VERIFY_HIRE_DATE
GT-002753,AC-002173,100.0,456,VERIFY_HIRE_DATE
GT-000516,AC-002176,100.0,2837,VERIFY_HIRE_DATE
GT-004046,AC-002183,100.0,1020,VERIFY_HIRE_DATE
GT-004523,AC-002203,100.0,1322,VERIFY_HIRE_DATE
GT-003785,AC-002223,100.0,714,VERIFY_HIRE_DATE
GT-001587,AC-002232,100.0,427,VERIFY_HIRE_DATE
GT-010083,AC-002235,100.0,1085,VERIFY_HIRE_DATE
GT-001541,AC-002238,100.0,874,VERIFY_HIRE_DATE
GT-009183,AC-002243,100.0,1679,VERIFY_HIRE_DATE
GT-006015,AC-002245,100.0,59,VERIFY_HIRE_DATE
GT-001791,AC-002246,100.0,217,VERIFY_HIRE_DATE
GT-005983,AC-002280,87.0,1044,MANUAL_REVIEW
GT-000372,AC-002291,93.3,2426,VERIFY_HIRE_DATE
GT-009229,AC-002303,100.0,1858,VERIFY_HIRE_DATE
GT-004626,AC-002323,100.0,511,VERIFY_HIRE_DATE
GT-005521,AC-002342,100.0,1027,VERIFY_HIRE_DATE
GT-001108,AC-002370,100.0,1679,VERIFY_HIRE_DATE
GT-000921,AC-002374,100.0,53,VERIFY_HIRE_DATE
GT-001752,AC-002377,100.0,2679,VERIFY_HIRE_DATE
GT-001205,AC-002383,100.0,2315,VERIFY_HIRE_DATE
GT-003959,AC-002390,100.0,1052,VERIFY_HIRE_DATE
GT-011613,AC-002417,100.0,885,VERIFY_HIRE_DATE
GT-010266,AC-002419,100.0,2669,VERIFY_HIRE_DATE
GT-006604,AC-002423,100.0,277,VERIFY_HIRE_DATE
GT-009343,AC-002429,100.0,2459,VERIFY_HIRE_DATE
GT-010155,AC-002435,100.0,123,VERIFY_HIRE_DATE
GT-014660,AC-002440,100.0,787,VERIFY_HIRE_DATE
GT-010182,AC-002447,100.0,2346,VERIFY_HIRE_DATE
GT-001798,AC-002452,100.0,2505,VERIFY_HIRE_DATE
GT-010772,AC-002454,100.0,642,VERIFY_HIRE_DATE
GT-014771,AC-002460,100.0,281,VERIFY_HIRE_DATE
GT-002891,AC-002485,100.0,1145,VERIFY_HIRE_DATE
GT-000693,AC-002504,76.9,1129,MANUAL_REVIEW
GT-010651,AC-002518,84.6,2920,MANUAL_REVIEW
GT-006351,AC-002525,100.0,881,VERIFY_HIRE_DATE
GT-004209,AC-002526,100.0,1301,VERIFY_HIRE_DATE
GT-001685,AC-002535,100.0,1224,VERIFY_HIRE_DATE
GT-004422,AC-002556,100.0,88,VERIFY_HIRE_DATE
GT-000474,AC-002563,100.0,253,VERIFY_HIRE_DATE
GT-010457,AC-002569,100.0,1337,VERIFY_HIRE_DATE
GT-000813,AC-002581,100.0,995,VERIFY_HIRE_DATE
GT-004572,AC-002582,100.0,2826,VERIFY_HIRE_DATE
GT-003360,AC-002590,100.0,539,VERIFY_HIRE_DATE
GT-002786,AC-002597,100.0,96,VERIFY_HIRE_DATE
GT-001491,AC-002598,100.0,168,VERIFY_HIRE_DATE
GT-000939,AC-002615,100.0,956,VERIFY_HIRE_DATE
GT-005641,AC-002644,100.0,1041,VERIFY_HIRE_DATE
GT-003282,AC-002650,93.3,1432,VERIFY_HIRE_DATE
GT-001830,AC-002655,100.0,1685,VERIFY_HIRE_DATE
GT-007242,AC-002659,100.0,543,VERIFY_HIRE_DATE
GT-004511,AC-002664,100.0,628,VERIFY_HIRE_DATE
GT-003838,AC-002670,100.0,1286,VERIFY_HIRE_DATE
GT-004345,AC-002694,84.6,308,MANUAL_REVIEW
GT-010334,AC-002698,100.0,2674,VERIFY_HIRE_DATE
GT-007505,AC-002713,100.0,1070,VERIFY_HIRE_DATE
GT-001427,AC-002728,100.0,295,VERIFY_HIRE_DATE
GT-005941,AC-002735,88.0,87,VERIFY_HIRE_DATE
GT-001700,AC-002774,100.0,969,VERIFY_HIRE_DATE
GT-001813,AC-002789,100.0,2187,VERIFY_HIRE_DATE
GT-003613,AC-002792,100.0,1947,VERIFY_HIRE_DATE
GT-003332,AC-002808,100.0,1087,VERIFY_HIRE_DATE
GT-000800,AC-002823,100.0,518,VERIFY_HIRE_DATE
GT-004562,AC-002844,100.0,1328,VERIFY_HIRE_DATE
GT-001344,AC-002862,100.0,144,VERIFY_HIRE_DATE
GT-009071,AC-002876,83.3,1475,MANUAL_REVIEW
GT-004471,AC-002882,83.3,2361,MANUAL_REVIEW
GT-003381,AC-002885,100.0,893,VERIFY_HIRE_DATE
GT-003155,AC-002904,100.0,1359,VERIFY_HIRE_DATE
GT-001301,AC-002950,100.0,1021,VERIFY_HIRE_DATE
GT-005620,AC-002979,100.0,1258,VERIFY_HIRE_DATE
GT-002124,AC-002982,100.0,2762,VERIFY_HIRE_DATE
GT-007318,AC-002990,100.0,2841,VERIFY_HIRE_DATE
GT-003315,AC-000080,100.0,1666,VERIFY_HIRE_DATE
GT-003462,AC-000164,83.9,2866,MANUAL_REVIEW
GT-010364,AC-000202,100.0,641,VERIFY_HIRE_DATE
GT-003024,AC-000218,100.0,1176,VERIFY_HIRE_DATE
GT-000903,AC-000243,100.0,1072,VERIFY_HIRE_DATE
GT-000041,AC-000402,100.0,1938,VERIFY_HIRE_DATE
GT-002061,AC-000468,100.0,471,VERIFY_HIRE_DATE
GT-004371,AC-000499,100.0,1171,VERIFY_HIRE_DATE
GT-012795,AC-000515,100.0,1220,VERIFY_HIRE_DATE
GT-003501,AC-000661,100.0,1828,VERIFY_HIRE_DATE
GT-008705,AC-000742,100.0,3338,VERIFY_HIRE_DATE
GT-007422,AC-000791,100.0,1608,VERIFY_HIRE_DATE
GT-000881,AC-000801,100.0,37,VERIFY_HIRE_DATE
GT-001197,AC-000802,100.0,874,VERIFY_HIRE_DATE
GT-013600,AC-000912,100.0,2673,VERIFY_HIRE_DATE
GT-012601,AC-000988,100.0,162,VERIFY_HIRE_DATE
GT-000134,AC-001017,100.0,2078,VERIFY_HIRE_DATE
GT-003007,AC-001064,100.0,263,VERIFY_HIRE_DATE
GT-006142,AC-001090,100.0,834,VERIFY_HIRE_DATE
GT-006200,AC-001158,100.0,2517,VERIFY_HIRE_DATE
GT-013064,AC-001301,100.0,767,VERIFY_HIRE_DATE
GT-001755,AC-001349,100.0,1317,VERIFY_HIRE_DATE
GT-003793,AC-001418,100.0,490,VERIFY_HIRE_DATE
GT-007480,AC-001737,100.0,2243,VERIFY_HIRE_DATE
GT-006708,AC-001807,100.0,2109,VERIFY_HIRE_DATE
GT-003444,AC-001831,100.0,329,VERIFY_HIRE_DATE
GT-004224,AC-001863,100.0,78,VERIFY_HIRE_DATE
GT-011661,AC-001908,100.0,2507,VERIFY_HIRE_DATE
GT-009597,AC-001992,100.0,2852,VERIFY_HIRE_DATE
GT-013485,AC-002101,100.0,370,VERIFY_HIRE_DATE
GT-000794,AC-002248,100.0,1708,VERIFY_HIRE_DATE
GT-005819,AC-002339,100.0,1307,VERIFY_HIRE_DATE
GT-013019,AC-002461,100.0,674,VERIFY_HIRE_DATE
GT-004530,AC-002533,86.7,2359,MANUAL_REVIEW
GT-011713,AC-002929,100.0,2465,VERIFY_HIRE_DATE
GT-007982,AC-000006,100.0,331,VERIFY_HIRE_DATE
GT-005755,AC-000019,100.0,1843,VERIFY_HIRE_DATE
GT-008165,AC-000021,100.0,2297,VERIFY_HIRE_DATE
GT-008588,AC-000023,100.0,1730,VERIFY_HIRE_DATE
GT-009766,AC-000038,100.0,2120,VERIFY_HIRE_DATE
GT-001009,AC-000040,100.0,1917,VERIFY_HIRE_DATE
GT-001179,AC-000045,100.0,495,VERIFY_HIRE_DATE
GT-003623,AC-000055,100.0,1872,VERIFY_HIRE_DATE
GT-007000,AC-000064,85.7,29,MANUAL_REVIEW
GT-002990,AC-000071,100.0,1009,VERIFY_HIRE_DATE
GT-008339,AC-000075,100.0,585,VERIFY_HIRE_DATE
GT-007124,AC-000093,100.0,439,VERIFY_HIRE_DATE
GT-005876,AC-000110,100.0,644,VERIFY_HIRE_DATE
GT-001947,AC-000120,100.0,2230,VERIFY_HIRE_DATE
GT-000619,AC-000122,100.0,299,VERIFY_HIRE_DATE
GT-012721,AC-000128,100.0,1868,VERIFY_HIRE_DATE
GT-008763,AC-000136,100.0,2268,VERIFY_HIRE_DATE
GT-007110,AC-000147,100.0,918,VERIFY_HIRE_DATE
GT-002477,AC-000189,100.0,1105,VERIFY_HIRE_DATE
GT-005462,AC-000197,100.0,41,VERIFY_HIRE_DATE
GT-005945,AC-000206,100.0,820,VERIFY_HIRE_DATE
GT-002368,AC-000249,100.0,162,VERIFY_HIRE_DATE
GT-001838,AC-000262,100.0,1107,VERIFY_HIRE_DATE
GT-005192,AC-000268,100.0,2153,VERIFY_HIRE_DATE
GT-002118,AC-000270,100.0,100,VERIFY_HIRE_DATE
GT-002065,AC-000273,100.0,1142,VERIFY_HIRE_DATE
GT-003074,AC-000292,100.0,194,VERIFY_HIRE_DATE
GT-000518,AC-000305,100.0,1431,VERIFY_HIRE_DATE
GT-011968,AC-000324,100.0,3369,VERIFY_HIRE_DATE
GT-002579,AC-000333,100.0,2354,VERIFY_HIRE_DATE
GT-006325,AC-000337,100.0,781,VERIFY_HIRE_DATE
GT-004208,AC-000349,82.8,1893,MANUAL_REVIEW
GT-003087,AC-000357,100.0,1082,VERIFY_HIRE_DATE
GT-005764,AC-000358,100.0,1322,VERIFY_HIRE_DATE
GT-003369,AC-000359,100.0,1993,VERIFY_HIRE_DATE
GT-006832,AC-000361,100.0,801,VERIFY_HIRE_DATE
GT-006377,AC-000363,100.0,2143,VERIFY_HIRE_DATE
GT-007773,AC-000372,100.0,2142,VERIFY_HIRE_DATE
GT-010500,AC-000386,100.0,2051,VERIFY_HIRE_DATE
GT-008609,AC-000415,100.0,2398,VERIFY_HIRE_DATE
GT-002827,AC-000418,100.0,386,VERIFY_HIRE_DATE
GT-002261,AC-000420,100.0,39,VERIFY_HIRE_DATE
GT-001379,AC-000432,100.0,1566,VERIFY_HIRE_DATE
GT-001532,AC-000435,100.0,159,VERIFY_HIRE_DATE
GT-002214,AC-000450,100.0,779,VERIFY_HIRE_DATE
GT-000266,AC-000452,100.0,710,VERIFY_HIRE_DATE
GT-000513,AC-000453,82.8,2326,MANUAL_REVIEW
GT-001914,AC-000455,100.0,1725,VERIFY_HIRE_DATE
GT-001516,AC-000470,100.0,1620,VERIFY_HIRE_DATE
GT-000452,AC-000493,100.0,727,VERIFY_HIRE_DATE
GT-002046,AC-000494,100.0,3258,VERIFY_HIRE_DATE
GT-005496,AC-000507,100.0,786,VERIFY_HIRE_DATE
GT-002266,AC-000513,85.7,1117,MANUAL_REVIEW
GT-003378,AC-000532,100.0,956,VERIFY_HIRE_DATE
GT-013793,AC-000538,100.0,1851,VERIFY_HIRE_DATE
GT-002537,AC-000557,100.0,110,VERIFY_HIRE_DATE
GT-012337,AC-000560,100.0,596,VERIFY_HIRE_DATE
GT-000384,AC-000568,100.0,2716,VERIFY_HIRE_DATE
GT-012918,AC-000580,100.0,1536,VERIFY_HIRE_DATE
GT-002796,AC-000598,100.0,45,VERIFY_HIRE_DATE
GT-003073,AC-000603,100.0,963,VERIFY_HIRE_DATE
GT-012872,AC-000623,83.3,2151,MANUAL_REVIEW
GT-002141,AC-000636,100.0,2793,VERIFY_HIRE_DATE
GT-006012,AC-000644,100.0,196,VERIFY_HIRE_DATE
GT-005280,AC-000650,100.0,1259,VERIFY_HIRE_DATE
GT-003858,AC-000670,100.0,91,VERIFY_HIRE_DATE
GT-001137,AC-000685,100.0,1719,VERIFY_HIRE_DATE
GT-002569,AC-000689,100.0,1399,VERIFY_HIRE_DATE
GT-006986,AC-000708,100.0,2181,VERIFY_HIRE_DATE
GT-010076,AC-000716,100.0,282,VERIFY_HIRE_DATE
GT-004512,AC-000720,100.0,1144,VERIFY_HIRE_DATE
GT-003340,AC-000729,100.0,507,VERIFY_HIRE_DATE
GT-004380,AC-000749,83.9,1364,MANUAL_REVIEW
GT-005241,AC-000781,100.0,2018,VERIFY_HIRE_DATE
GT-007044,AC-000804,100.0,1064,VERIFY_HIRE_DATE
GT-000302,AC-000805,100.0,1350,VERIFY_HIRE_DATE
GT-005704,AC-000836,100.0,1213,VERIFY_HIRE_DATE
GT-001095,AC-000839,100.0,1225,VERIFY_HIRE_DATE
GT-000002,AC-000852,100.0,1767,VERIFY_HIRE_DATE
GT-004634,AC-000855,100.0,1838,VERIFY_HIRE_DATE
GT-002647,AC-000867,100.0,2602,VERIFY_HIRE_DATE
GT-011033,AC-000891,100.0,2085,VERIFY_HIRE_DATE
GT-006499,AC-000908,100.0,1529,VERIFY_HIRE_DATE
GT-000005,AC-000931,100.0,1196,VERIFY_HIRE_DATE
GT-001315,AC-000935,100.0,1553,VERIFY_HIRE_DATE
GT-002512,AC-000948,100.0,419,VERIFY_HIRE_DATE
GT-001345,AC-000958,100.0,2831,VERIFY_HIRE_DATE
GT-012420,AC-000973,100.0,1357,VERIFY_HIRE_DATE
GT-008153,AC-000980,100.0,1799,VERIFY_HIRE_DATE
GT-014823,AC-000990,100.0,2152,VERIFY_HIRE_DATE
GT-009935,AC-000995,100.0,1843,VERIFY_HIRE_DATE
GT-011066,AC-001000,83.3,2441,MANUAL_REVIEW
GT-000477,AC-001008,100.0,130,VERIFY_HIRE_DATE
GT-004901,AC-001012,100.0,2923,VERIFY_HIRE_DATE
GT-000382,AC-001016,100.0,1764,VERIFY_HIRE_DATE
GT-005677,AC-001021,100.0,518,VERIFY_HIRE_DATE
GT-001909,AC-001027,100.0,2507,VERIFY_HIRE_DATE
GT-008900,AC-001050,100.0,793,VERIFY_HIRE_DATE
GT-002784,AC-001068,85.7,774,MANUAL_REVIEW
GT-005785,AC-001130,100.0,1440,VERIFY_HIRE_DATE
GT-009300,AC-001138,100.0,973,VERIFY_HIRE_DATE
GT-008771,AC-001139,89.7,1219,VERIFY_HIRE_DATE
GT-007793,AC-001142,87.5,302,MANUAL_REVIEW
GT-004897,AC-001164,100.0,553,VERIFY_HIRE_DATE
GT-008771,AC-001168,100.0,2351,VERIFY_HIRE_DATE
GT-006727,AC-001181,84.6,1859,MANUAL_REVIEW
GT-002378,AC-001187,100.0,1384,VERIFY_HIRE_DATE
GT-001940,AC-001194,100.0,2809,VERIFY_HIRE_DATE
GT-000642,AC-001198,100.0,1624,VERIFY_HIRE_DATE
GT-000745,AC-001247,100.0,970,VERIFY_HIRE_DATE
GT-000277,AC-001257,100.0,2244,VERIFY_HIRE_DATE
GT-007116,AC-001272,100.0,1573,VERIFY_HIRE_DATE
GT-002667,AC-001274,81.5,2733,MANUAL_REVIEW
GT-009462,AC-001293,100.0,910,VERIFY_HIRE_DATE
GT-001768,AC-001296,100.0,1123,VERIFY_HIRE_DATE
GT-009708,AC-001307,100.0,701,VERIFY_HIRE_DATE
GT-011588,AC-001309,100.0,3151,VERIFY_HIRE_DATE
GT-000887,AC-001327,100.0,315,VERIFY_HIRE_DATE
GT-007741,AC-001336,100.0,1992,VERIFY_HIRE_DATE
GT-000801,AC-001366,100.0,2934,VERIFY_HIRE_DATE
GT-007527,AC-001374,100.0,1329,VERIFY_HIRE_DATE
GT-004487,AC-001382,100.0,2466,VERIFY_HIRE_DATE
GT-001169,AC-001414,86.7,2556,MANUAL_REVIEW
GT-000731,AC-001417,100.0,1454,VERIFY_HIRE_DATE
GT-002373,AC-001419,100.0,447,VERIFY_HIRE_DATE
GT-006492,AC-001429,100.0,832,VERIFY_HIRE_DATE
GT-001417,AC-001442,100.0,35,VERIFY_HIRE_DATE
GT-014366,AC-001444,100.0,1392,VERIFY_HIRE_DATE
GT-004313,AC-001446,84.6,460,MANUAL_REVIEW
GT-008891,AC-001454,100.0,2200,VERIFY_HIRE_DATE
GT-004622,AC-001487,100.0,1638,VERIFY_HIRE_DATE
GT-003393,AC-001489,83.3,1121,MANUAL_REVIEW
GT-000486,AC-001493,84.6,521,MANUAL_REVIEW
GT-000742,AC-001529,81.8,580,MANUAL_REVIEW
GT-009001,AC-001536,100.0,168,VERIFY_HIRE_DATE
GT-002062,AC-001538,100.0,2994,VERIFY_HIRE_DATE
GT-003367,AC-001573,100.0,1827,VERIFY_HIRE_DATE
GT-009319,AC-001585,100.0,1578,VERIFY_HIRE_DATE
GT-012356,AC-001604,100.0,605,VERIFY_HIRE_DATE
GT-000993,AC-001608,100.0,685,VERIFY_HIRE_DATE
GT-010486,AC-001614,81.8,406,MANUAL_REVIEW
GT-004889,AC-001627,100.0,331,VERIFY_HIRE_DATE
GT-000194,AC-001654,100.0,138,VERIFY_HIRE_DATE
GT-013648,AC-001658,100.0,47,VERIFY_HIRE_DATE
GT-006016,AC-001691,100.0,1009,VERIFY_HIRE_DATE
GT-003572,AC-001733,100.0,251,VERIFY_HIRE_DATE
GT-004534,AC-001743,100.0,402,VERIFY_HIRE_DATE
GT-000462,AC-001755,100.0,1268,VERIFY_HIRE_DATE
GT-007988,AC-001767,100.0,361,VERIFY_HIRE_DATE
GT-008618,AC-001785,100.0,1041,VERIFY_HIRE_DATE
GT-000656,AC-001840,100.0,2045,VERIFY_HIRE_DATE
GT-001309,AC-001866,100.0,2716,VERIFY_HIRE_DATE
GT-001941,AC-001884,100.0,575,VERIFY_HIRE_DATE
GT-001125,AC-001894,100.0,2329,VERIFY_HIRE_DATE
GT-007015,AC-001923,100.0,79,VERIFY_HIRE_DATE
GT-000946,AC-001947,100.0,1542,VERIFY_HIRE_DATE
GT-004901,AC-001974,88.0,2467,VERIFY_HIRE_DATE
GT-001287,AC-002010,100.0,471,VERIFY_HIRE_DATE
GT-000451,AC-002017,100.0,1395,VERIFY_HIRE_DATE
GT-008211,AC-002022,100.0,173,VERIFY_HIRE_DATE
GT-009925,AC-002054,100.0,1647,VERIFY_HIRE_DATE
GT-010405,AC-002077,100.0,583,VERIFY_HIRE_DATE
GT-012617,AC-002114,100.0,2061,VERIFY_HIRE_DATE
GT-000213,AC-002132,100.0,2886,VERIFY_HIRE_DATE
GT-003197,AC-002151,100.0,578,VERIFY_HIRE_DATE
GT-003794,AC-002154,100.0,1159,VERIFY_HIRE_DATE
GT-005420,AC-002157,83.3,1578,MANUAL_REVIEW
GT-002538,AC-002171,100.0,1092,VERIFY_HIRE_DATE
GT-000954,AC-002180,100.0,724,VERIFY_HIRE_DATE
GT-008829,AC-002194,100.0,117,VERIFY_HIRE_DATE
GT-006636,AC-002244,100.0,35,VERIFY_HIRE_DATE
GT-005420,AC-002250,100.0,898,VERIFY_HIRE_DATE
GT-002387,AC-002269,100.0,68,VERIFY_HIRE_DATE
GT-003269,AC-002284,100.0,1152,VERIFY_HIRE_DATE
GT-002383,AC-002297,100.0,1585,VERIFY_HIRE_DATE
GT-005449,AC-002335,100.0,1077,VERIFY_HIRE_DATE
GT-004184,AC-002366,100.0,383,VERIFY_HIRE_DATE
GT-003648,AC-002382,100.0,1177,VERIFY_HIRE_DATE
GT-006323,AC-002384,87.0,1601,MANUAL_REVIEW
GT-006775,AC-002416,80.0,1405,MANUAL_REVIEW
GT-001894,AC-002433,100.0,577,VERIFY_HIRE_DATE
GT-001440,AC-002489,100.0,95,VERIFY_HIRE_DATE
GT-010570,AC-002498,100.0,3237,VERIFY_HIRE_DATE
GT-001157,AC-002527,100.0,1257,VERIFY_HIRE_DATE
GT-003579,AC-002530,100.0,243,VERIFY_HIRE_DATE
GT-000321,AC-002568,100.0,200,VERIFY_HIRE_DATE
GT-007325,AC-002599,100.0,443,VERIFY_HIRE_DATE
GT-007635,AC-002604,100.0,597,VERIFY_HIRE_DATE
GT-001633,AC-002643,100.0,1869,VERIFY_HIRE_DATE
GT-000172,AC-002661,100.0,178,VERIFY_HIRE_DATE
GT-009571,AC-002665,88.2,1569,VERIFY_HIRE_DATE
GT-002329,AC-002673,100.0,1662,VERIFY_HIRE_DATE
GT-001989,AC-002682,100.0,2370,VERIFY_HIRE_DATE
GT-012719,AC-002696,100.0,1414,VERIFY_HIRE_DATE
GT-005128,AC-002701,100.0,236,VERIFY_HIRE_DATE
GT-002251,AC-002709,100.0,2165,VERIFY_HIRE_DATE
GT-006558,AC-002716,100.0,378,VERIFY_HIRE_DATE
GT-001682,AC-002729,100.0,581,VERIFY_HIRE_DATE
GT-001196,AC-002730,100.0,1187,VERIFY_HIRE_DATE
GT-002293,AC-002736,100.0,1475,VERIFY_HIRE_DATE
GT-006145,AC-002739,100.0,2278,VERIFY_HIRE_DATE
GT-001142,AC-002740,100.0,975,VERIFY_HIRE_DATE
GT-000407,AC-002742,100.0,1056,VERIFY_HIRE_DATE
GT-003358,AC-002756,84.6,805,MANUAL_REVIEW
GT-001583,AC-002767,100.0,1390,VERIFY_HIRE_DATE
GT-009574,AC-002772,100.0,671,VERIFY_HIRE_DATE
GT-000678,AC-002778,100.0,2094,VERIFY_HIRE_DATE
GT-007777,AC-002782,100.0,533,VERIFY_HIRE_DATE
GT-010784,AC-002790,83.9,944,MANUAL_REVIEW
GT-000845,AC-002799,100.0,880,VERIFY_HIRE_DATE
GT-009016,AC-002815,84.6,1259,MANUAL_REVIEW
GT-004208,AC-002824,82.8,609,MANUAL_REVIEW
GT-001422,AC-002826,100.0,768,VERIFY_HIRE_DATE
GT-007337,AC-002857,100.0,1670,VERIFY_HIRE_DATE
GT-003111,AC-002861,85.7,1866,MANUAL_REVIEW
GT-013201,AC-002891,100.0,2199,VERIFY_HIRE_DATE
GT-002729,AC-002893,100.0,1007,VERIFY_HIRE_DATE
GT-004602,AC-002896,100.0,2274,VERIFY_HIRE_DATE
GT-005713,AC-002897,100.0,577,VERIFY_HIRE_DATE
GT-002935,AC-002910,100.0,3041,VERIFY_HIRE_DATE
GT-001162,AC-002922,100.0,848,VERIFY_HIRE_DATE
GT-006124,AC-002944,100.0,340,VERIFY_HIRE_DATE
GT-008197,AC-002951,100.0,1530,VERIFY_HIRE_DATE
GT-003386,AC-002973,100.0,523,VERIFY_HIRE_DATE
GT-002742,AC-002977,100.0,890,VERIFY_HIRE_DATE
GT-005278,AC-002987,100.0,1174,VERIFY_HIRE_DATE
GT-003564,AC-002988,80.0,1371,MANUAL_REVIEW
GT-003316,AC-000007,100.0,516,VERIFY_HIRE_DATE
GT-003054,AC-000010,100.0,1600,VERIFY_HIRE_DATE
GT-000889,AC-000030,100.0,320,VERIFY_HIRE_DATE
GT-010631,AC-000048,100.0,205,VERIFY_HIRE_DATE
GT-004190,AC-000052,100.0,1036,VERIFY_HIRE_DATE
GT-009009,AC-000058,100.0,2546,VERIFY_HIRE_DATE
GT-003956,AC-000059,100.0,672,VERIFY_HIRE_DATE
GT-006317,AC-000061,85.7,89,MANUAL_REVIEW
GT-005978,AC-000066,100.0,2731,VERIFY_HIRE_DATE
GT-008797,AC-000070,100.0,1875,VERIFY_HIRE_DATE
GT-000162,AC-000074,100.0,1881,VERIFY_HIRE_DATE
GT-010620,AC-000081,100.0,1120,VERIFY_HIRE_DATE
GT-000131,AC-000096,100.0,577,VERIFY_HIRE_DATE
GT-000248,AC-000119,100.0,2213,VERIFY_HIRE_DATE
GT-001277,AC-000135,100.0,787,VERIFY_HIRE_DATE
GT-008096,AC-000146,100.0,700,VERIFY_HIRE_DATE
GT-002631,AC-000150,100.0,1855,VERIFY_HIRE_DATE
GT-001246,AC-000179,100.0,447,VERIFY_HIRE_DATE
GT-000996,AC-000184,100.0,1292,VERIFY_HIRE_DATE
GT-004394,AC-000190,100.0,1618,VERIFY_HIRE_DATE
GT-001790,AC-000194,100.0,1882,VERIFY_HIRE_DATE
GT-011091,AC-000208,100.0,1718,VERIFY_HIRE_DATE
GT-000285,AC-000214,100.0,3221,VERIFY_HIRE_DATE
GT-000505,AC-000235,100.0,1005,VERIFY_HIRE_DATE
GT-009980,AC-000237,100.0,1206,VERIFY_HIRE_DATE
GT-005589,AC-000240,88.0,1823,VERIFY_HIRE_DATE
GT-005949,AC-000250,100.0,451,VERIFY_HIRE_DATE
GT-005781,AC-000259,100.0,522,VERIFY_HIRE_DATE
